Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species
3df694511ff09941aae10444ff58d1b9,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,unassigned
3e260c80b4161b347ec84c863108d152,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Nevskia,Nevskia_ramosa
34d0f1ae702644e15329793cd95be017,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
784ed14ede41f7a4fffbae1b3ba5a1d8,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
5e6e72a629871ae34dd636176f353cce,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,unassigned
2ce75557a83cc41cc286c00c05940271,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
fbc230051f559dc2079a2da3b4ff76e4,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,uncultured_bacterium
23ed7524ef941a3fdf901e6dca176503,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Hydrocarboniphaga,Hydrocarboniphaga_daqingensis
ba2e4184706cdc7fa144a614ffeb02db,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
5ef1f251d97ea15467ab1543a91595dc,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus_Nitrososphaera,unidentified_archaeon
35528d2f2cb48eb44fb3c13b84bc2b64,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,unassigned,unassigned
a98bb589c93ceb81350564475643ed31,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unassigned
2695649f655141718271341796198f10,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,unassigned,unassigned
1f4b95a98137fe7f751993c51c73ddd8,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,uncultured_Firmicutes
4f5daee323c2cdcb41388a5a23f6804c,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
052cf191f61eeecf4866196f9ea65619,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,unassigned,unassigned
465ed7f80d6ee84b7d335e91347d560b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,unassigned
6762b465efa4d1b208a1f0942cccd167,Bacteria,Gemmatimonadota,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,metagenome
1342f05c447744f7bd9812ffa3054d4c,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,UBA12409,Candidatus_Dependentiae
3f30fc3d6d927ffd8289729d34a4fc5b,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Craurococcus-Caldovatus,unassigned
7a9139b5e6924efae85a3573d401b8d5,Bacteria,Cyanobacteria,Cyanobacteriia,Oxyphotobacteria_Incertae_Sedis,unassigned_Family,uncultured,uncultured_bacterium
fb1e6d701ed14772ea3c40314ac9e4ea,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,metagenome
96b333e86853710ef71283b6c87e42c0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
289782dc829768dad4d89b044780a131,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Monodopsis_sp.
0ef65de325a41ed06ff64b25dd73a21b,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosomaceae,Fluviimonas_sp.
b76271d872f019da38c90cb229287788,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,metagenome
902b78488ce7ce02c1957cb32654a5a0,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
dad56720f64551b46e5c249bc9839b4b,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,unassigned,unassigned
e70eb17bdb895f5f90d5a1a0a081e039,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_Planctomycetales
d386b60bed00f1a4f0c143821ae748a1,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,uncultured_bacterium
59f936fb5f350eb4d5fba8b7a4570613,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
3b11ca3148423b8b4253a592c4cec128,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,unassigned
8e8c096e6ad29efeaa3c3c785836dde2,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,unassigned
ab316df5eff0c8bc00c4e35a866647b8,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Haliscomenobacter,uncultured_Haliscomenobacter
336f0d689c191c0583d06b324e733f22,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,unassigned
0ddb3787184cd4a8baba71449dadac39,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
6b2841849c1514a4fc16d1bd72699950,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium
b593120aa3aef73a7f6fc17e16f989ad,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter_algoricola
ccdd77bfaf3bda698aedecf319c9da04,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Citricoccus,unassigned
1e477427519469d4e5b35b363bd797e4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,unassigned
1253387fbd8468fbc753ee5e260a9f4c,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
04216ace51b8ed627527ac02b10cfe0d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,metagenome
da0325554731ce7ea827f33af53fdc5d,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandaracinobacter,unassigned
4ed6ec67817561965958f61e3afc452c,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium
b78f46953915d80fe52469d9804748e8,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,unassigned
991a26e02c272df176c512b9984b881c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,uncultured,uncultured_Bacteroidetes
faa1418552b9ae9a7b4238aa03b95a80,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,unassigned,unassigned
5c8035ec46d405c0931719f2bab84f24,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Mucinivorans,Mucinivorans_hirudinis
2ded6789a763b76ca69fc1e6d09394e5,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,unassigned
0507230fc762428da643ee997b604e9f,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
c2b95abd2a85dcd791c78f06a8d6eb5c,Bacteria,Proteobacteria,unassigned,unassigned,unassigned,unassigned,unassigned
6c3a1da8a32fd9a5eb1a7aa1ad38013c,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,metagenome
8784ae9cb07450c8532085cf0a3fc5c4,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
7c6f7336ecb5c8d3a8b3f17e46740022,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales,uncultured_bacterium
25ed7705508448d62754e9556e5c34c2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,uncultured_Bacteroidetes
9fda09fdd18a68051b3073eaed53485e,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unassigned
5769d46888b5c4614b019f13910534ed,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,metagenome
9117e4e31c4d0ad62fe81b67c2b20025,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,unassigned
653526e6284d2246d08384a2cbe720cc,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Hariotina_sp.
f9f1643e57881c2478c5542e6d90194a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_mellis
7c51ad652cb0c1db60d5d0feb01fae27,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,uncultured_soil
b511f46220d41c4b6d7fe9dea7d86a24,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium
1fd7b02a0519e0d088e4af3d75f7675e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,unassigned
decbdb35b4f8b37136f75a6467bf42aa,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_planctomycete
3d51e41a093015e68ab8994fdb2a8d6f,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,unassigned
32c5429686e322e0727f9c85fb08d389,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unassigned
73f1c77cc55e63603bc98394498f8118,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,unassigned,unassigned,unassigned
7e9d857c28c0fbb3ff3347270fa92a2b,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unassigned,unassigned
5b6751a43ec1a2bc6ec64b09c97abe16,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
534e479428ff798b60acb62299435188,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_9,uncultured_bacterium
0ecffae72b4006a1b5ad045ac8ad9d0e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,unassigned,unassigned
7c85ac63401ad86a8113f02ca0b5064d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Siphonobacter,uncultured_bacterium
e7f733ca14d5f8f02c280e3d1f683cbb,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
9ad697e4c943ef6cfcf519e31473af76,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,unassigned
48a837425c41ac6890ba5c43027f85a9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,unassigned
945de1e5b38b031cebaa69e77c8386b6,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,metagenome
9090e66dd114441db33886cba98b421f,Bacteria,Proteobacteria,unassigned,unassigned,unassigned,unassigned,unassigned
d230211313e9576b7445522ceee4831a,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured_bacterium
d76d6003ee959b0bdf1f9de282467004,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,unassigned
9d5828ba313b92eef61694eb68101eb5,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,uncultured_Xiphinematobacteriaceae
ddabf71f6b003d01c4426a5403043853,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,unassigned
0343a273ff7aa5b043e5c58d7e5a2070,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
844e65c5e8f5d6e073827f555d647295,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_bacterium
e7b0b685ad7cd7c355cc48fbb98399eb,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,unassigned,unassigned,unassigned
91d33a16c368807b5b503c5bdc72925a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_soli
49012b51444237062d588abc9bc7cfd8,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,unassigned
9de1d6115b0806e7790d84dfde5d7b60,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_UCG-001,uncultured_bacterium
90aa823761883e1b81171983c86de420,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,unassigned
736742d826908b5c190cbdfc3f6d0651,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Oligoflexus,unassigned
7161f4cb05ea651cb7df578693cecd92,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,unassigned
d046e8f44d88df56c0381bfd028988b9,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,unassigned
cba246b52f0f03f02445a2d23c0f1c9e,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
f18026c9b15e13a0af77eaf33b143395,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionaceae,Vampirovibrionaceae,metagenome
7570a3a63befdc193512517b7d90c029,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Hydrocarboniphaga,Hydrocarboniphaga_daqingensis
ffc4c24a5268be486936f310cc0efeba,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium
0604cd063d1e17a98bba3cbd9de76a41,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium
a7226d62fae6628e1af65b17a2f39a27,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
7dae8fd5c455379bb5637c79dc1559bc,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinibacteraceae,Deefgea,Deefgea_sp.
af0772f7084061be917fc3893ab6ce98,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
813c99df85f768aae3a8c0ee2d2bf04f,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,unassigned
8cdc5ccae7addae306c6616d8f093580,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Planctopirus,Planctopirus_limnophila
db265bc8fa5408449e1b5b45985c357d,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,uncultured,Solimonas_sp.
09289198e248c45b32a3414b9e135d30,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,unassigned
f275c19fc57870fb833f418b0ec94776,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
a28bc872c71cdacbb5ee94fbc66f274b,Bacteria,Bacteroidota,Bacteroidia,unassigned,unassigned,unassigned,unassigned
3cd782c1830a5d1c27fbca69e3e0e3f1,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,unassigned
f445aa9cb218770755ed41f80b3ac910,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,uncultured_organism
7696d1c2d755acd007fb44b61f2d70b5,Bacteria,Cyanobacteria,Cyanobacteriia,Oxyphotobacteria_Incertae_Sedis,unassigned_Family,MTP1,uncultured_bacterium
94fed96d70537dfe3c679f63dbd82352,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
3ec22e65e1a117c544ac04248a383b1c,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
6efd59883b8fefe93079c9410b74b21c,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
6fd5bc2561cafd4ba208d532a987a3a2,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_Planctomyces
60c70ba06177d299a8301e40b76483ff,Bacteria,Bacteroidota,Bacteroidia,unassigned,unassigned,unassigned,unassigned
fbae3de2fdc90b6c9bff49cfc428a5e0,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,unassigned,unassigned
31a7392c8ab535b3b9ebeb08ef9b5432,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
490beda664feea09e07bdd93dfad9634,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,M2PB4-65_termite_group,M2PB4-65_termite_group,uncultured_bacterium
6917c9b978f9ea82ed1a7168a6c504b3,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,uncultured_bacterium
617a2a9d4a756d56a24fc4cbf83d7908,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Salinispira,uncultured_bacterium
c9ce4ffc7a06f7a1fec34ac08fbfaecc,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Candidatus_Chloroploca,uncultured_bacterium
83c55d0a00228960f884949b19dd47c2,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
2594786a0f49e360a531ca1640ca2043,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,metagenome
e2e3f687fb0d1004a5a6569a17a0f157,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,TG-45,uncultured_bacterium
28c54bad4e6f6dd74b824a63cc0bbfb3,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,unassigned,unassigned
7abbd49658a6c6fe51c185cd93e5c16c,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales,uncultured_delta
ebc6606308b7fd8d43bd000d55e885d8,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,unassigned
6aa9e2af623345cd162eadd0d0695bc9,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriae,Acidobacteriae,Paludibaculum,uncultured_bacterium
dc85bfcd4912538942ece313e6ea85ca,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,unassigned
076b5396024c0a352fea8b00de628195,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,unassigned
f242ae0d0f63bf8bc7353638d4acbf1c,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,unassigned
c1b5f27679383f67dc980e2768384ca5,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,unassigned
411593e93b96119e55f2ffcb39858a9f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_sasangense
21afca05ef9731576ec442c18dde3f15,Bacteria,Bacteroidota,Bacteroidia,unassigned,unassigned,unassigned,unassigned
6f26f59a5036fda67c14cbe6c868e37f,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,LiUU-11-161,LiUU-11-161,uncultured_bacterium
415c4793b991860106ee4eca7596e6d7,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Paludisphaera,uncultured_bacterium
602ca314412dd244bcd37d555cdf7f82,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter_acidiphobus
063dec5060c0c1263dad0b909fa29b3e,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,Betaproteobacteria_bacterium
029bc056f6adab3a7a5c334896ef17cc,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena_PCC-7429,Pseudanabaena_minima
c0d5dcb7d80d5dae81f286d953193674,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,Azospirillum_sp.
c5ac3c3c33a5856603c0d6c5fa264b58,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_anaerobic
46851f4d6aa33b38dd8e22ebf868dcad,Bacteria,Proteobacteria,unassigned,unassigned,unassigned,unassigned,unassigned
f6e021d760c67d3d294dd635a43a35ec,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,uncultured_bacterium
71f7097698c5c433d9cafbfd351a72dc,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,unassigned
4ffcd62de92f0216d0145ed432b5ec53,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,unassigned,unassigned
39efb849f20cd33d3ce7dff2b257d3d7,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,unassigned
4744b204068df8fa66765966f646f132,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaeraceae,unassigned
8f7b964fe6ce530d2b47c94971880e96,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus_Aquiluna,unassigned
a7a3260b46c83e5d5e4c864f8f3d7fa1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
1b8ab937e4ec0254c110af6c6ddd59f2,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,unassigned
ab96951d7fe9263bcef85b968b4a29ea,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,Taibaiella_sp.
826d1cb16edeeed3a3a90d8a1e55c0ab,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),unassigned
122e56f5a518c98c71726229acff6dfa,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,uncultured_bacterium
8626a9583656f20e0c6552cc6fa20337,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,unassigned
ed444f97f4ca5c789dfab37b3865a893,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Verruc-01,unassigned
69cf93a2b11b26ddccba1f135ed5cafa,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,unassigned
aa3e060896d6919cd05953e9e3b81704,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera,unassigned
985f49a18101f781a39613ba8f0716a6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter_acidiphobus
2d2df7760bc96ae8d5c327997159732a,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,unassigned
a6bac83b2d86518de201b909045088b3,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,unassigned
77edf65d57937fa464cdbbb8da5ac585,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,unassigned
a6413634b57d50da26a934e0224ce2d3,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium
d550949637f6d5ecaada0d08582dd245,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Macellibacteroides,uncultured_bacterium
9f75976f03bcd6f13a4490211eb6dfa9,Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_Anaerolineae
5c74b630b05eff32e582671dd33ebca9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes_sp.
c86656077984d44cd5ffa7bfabee8dca,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,unassigned
29ab77bbe29dd5b16c2802a456494b6b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
004d007b7657ade5cfcb201f205e1552,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium
310c4edcfcc5b8533571448321c82b57,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,uncultured_bacterium
c465be4aa221cdc8b9386cd9dc906f75,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria,uncultured_Parcubacteria
171417a5bed847716d324a0655481b37,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Paracaedibacter,unassigned
1291d1c898df5896151dbb0f47018645,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,unassigned
36499e9b7f7550ea21d6991204df6513,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Nannochloropsis_gaditana
a04ba4db7a22294ef4421e2f821cf391,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
f6ecf237d80baf90b305bb11ec3fbe59,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Larkinella,metagenome
0c1de831a348864bb3c648678952c050,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Cryptomonas_curvata
cc36d41e798ad26743892aff5f8b56d9,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,uncultured_Armatimonadetes
2bd7799d36722ca31c7f17e9da443ae3,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,Pontibacter_populi
a3d0cea80e3884478e805de22b2a17a1,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,unassigned
61bcb40fa315ecf44102b44d05e94277,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Nodosilineaceae,Nodosilinea_PCC-7104,unassigned
f1be300df01babcf1897e6103507179f,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_soil
a2bf4b65de2502190ebc9ba96714d671,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,unassigned
a2da77f73047b8288f4b33ab8372128c,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,unassigned
